coef,value,var1,var2
a0,115.70055177991634,BUILDING_WWR,
a1,-1380.6124946225639,ASPECT_RATIO,
a2,-52.703094361391464,AMPLIF_FACTOR,
a3,12637.368184118193,Shutter,
a4,1380.8591944770849,UROOF,
a5,5.3418238489524335,UWALL,
a6,-1527.2837000115082,USLAB,
a7,581.1545597253248,UWIN,
a8,-2671.756754195792,INFILTRATION_RATE,
a9,93.69205589023201,NATURAL_VENT_RATE,
a10,-3482.9726192288445,MECHANICAL_VENT_RATE,
a11,0.45666613838577064,BUILDING_WWR,BUILDING_WWR
a12,-19.394706767766998,BUILDING_WWR,ASPECT_RATIO
a13,-0.4759186346898332,BUILDING_WWR,AMPLIF_FACTOR
a14,199.96462618034866,BUILDING_WWR,Shutter
a15,-11.422671566420272,BUILDING_WWR,UROOF
a16,-8.33868409519112,BUILDING_WWR,UWALL
a17,-16.367154798530578,BUILDING_WWR,USLAB
a18,-0.023237586171489966,BUILDING_WWR,UWIN
a19,-52.49720662476187,BUILDING_WWR,INFILTRATION_RATE
a20,-16.117100794615,BUILDING_WWR,NATURAL_VENT_RATE
a21,-65.28530315194112,BUILDING_WWR,MECHANICAL_VENT_RATE
a22,204.1095230657723,ASPECT_RATIO,ASPECT_RATIO
a23,8.43323327309264,ASPECT_RATIO,AMPLIF_FACTOR
a24,-1836.9124407043275,ASPECT_RATIO,Shutter
a25,65.20275203841666,ASPECT_RATIO,UROOF
a26,105.93290121896229,ASPECT_RATIO,UWALL
a27,260.04445877868386,ASPECT_RATIO,USLAB
a28,-31.85569863874217,ASPECT_RATIO,UWIN
a29,668.9476708952269,ASPECT_RATIO,INFILTRATION_RATE
a30,253.62444234735023,ASPECT_RATIO,NATURAL_VENT_RATE
a31,704.0548564995188,ASPECT_RATIO,MECHANICAL_VENT_RATE
a32,0.4150511044095424,AMPLIF_FACTOR,AMPLIF_FACTOR
a33,-64.27137712560216,AMPLIF_FACTOR,Shutter
a34,-0.33618902008925033,AMPLIF_FACTOR,UROOF
a35,-1.5767171353119238,AMPLIF_FACTOR,UWALL
a36,8.41761163285571,AMPLIF_FACTOR,USLAB
a37,-1.9222709901296184,AMPLIF_FACTOR,UWIN
a38,24.49114216165708,AMPLIF_FACTOR,INFILTRATION_RATE
a39,5.473305634379358,AMPLIF_FACTOR,NATURAL_VENT_RATE
a40,31.122902355474288,AMPLIF_FACTOR,MECHANICAL_VENT_RATE
a41,1804.0682967793568,Shutter,Shutter
a42,-851.8820002098458,Shutter,UROOF
a43,-631.1531593937083,Shutter,UWALL
a44,-1698.2886601539399,Shutter,USLAB
a45,76.74817059682726,Shutter,UWIN
a46,-5288.179121166227,Shutter,INFILTRATION_RATE
a47,-1795.0382311316541,Shutter,NATURAL_VENT_RATE
a48,-6172.2900014088145,Shutter,MECHANICAL_VENT_RATE
a49,690.8041486808459,UROOF,UROOF
a50,-326.00067968012695,UROOF,UWALL
a51,-558.2055920785563,UROOF,USLAB
a52,-140.84017555296646,UROOF,UWIN
a53,-262.2742339448554,UROOF,INFILTRATION_RATE
a54,-9.981069330891387,UROOF,NATURAL_VENT_RATE
a55,407.62870403294954,UROOF,MECHANICAL_VENT_RATE
a56,141.1494720285025,UWALL,UWALL
a57,177.82970331054162,UWALL,USLAB
a58,15.536273080209867,UWALL,UWIN
a59,60.10135676335693,UWALL,INFILTRATION_RATE
a60,50.06033961837434,UWALL,NATURAL_VENT_RATE
a61,3.213483311331945,UWALL,MECHANICAL_VENT_RATE
a62,297.3944963572271,USLAB,USLAB
a63,-14.861660342930463,USLAB,UWIN
a64,775.52943375085,USLAB,INFILTRATION_RATE
a65,272.0319801424407,USLAB,NATURAL_VENT_RATE
a66,1150.3490377477424,USLAB,MECHANICAL_VENT_RATE
a67,-22.81748776576933,UWIN,UWIN
a68,-172.09334175310647,UWIN,INFILTRATION_RATE
a69,-45.829523708472664,UWIN,NATURAL_VENT_RATE
a70,-162.04028815582535,UWIN,MECHANICAL_VENT_RATE
a71,810.6514157269198,INFILTRATION_RATE,INFILTRATION_RATE
a72,666.3730250282764,INFILTRATION_RATE,NATURAL_VENT_RATE
a73,3583.9256646667404,INFILTRATION_RATE,MECHANICAL_VENT_RATE
a74,-360.34677654577433,NATURAL_VENT_RATE,NATURAL_VENT_RATE
a75,1011.4078785981968,NATURAL_VENT_RATE,MECHANICAL_VENT_RATE
a76,-1239.03301494278,MECHANICAL_VENT_RATE,MECHANICAL_VENT_RATE
