coef,value,var1,var2
a0,0.0,,
a1,1272.981112033599,BUILDING_WWR,
a2,-533.1553409232313,ASPECT_RATIO,
a3,-625.2491399456189,AMPLIF_FACTOR,
a4,1855.595999033375,Shutter,
a5,-174.53551262703172,UROOF,
a6,59.777072956560204,UWALL,
a7,-1694.0275762526576,USLAB,
a8,-57.34956328550922,UWIN,
a9,-582.6264163790352,INFILTRATION_RATE,
a10,-273.7511777205455,NATURAL_VENT_RATE,
a11,-376.3674606711767,MECHANICAL_VENT_RATE,
a12,182.173254200853,BUILDING_WWR,BUILDING_WWR
a13,-259.3695116970318,BUILDING_WWR,ASPECT_RATIO
a14,-136.41874724632734,BUILDING_WWR,AMPLIF_FACTOR
a15,932.6297994362046,BUILDING_WWR,Shutter
a16,-289.5068038556677,BUILDING_WWR,UROOF
a17,-31.367057351428173,BUILDING_WWR,UWALL
a18,-474.79192796392,BUILDING_WWR,USLAB
a19,22.601336920621748,BUILDING_WWR,UWIN
a20,-166.05730560265897,BUILDING_WWR,INFILTRATION_RATE
a21,-90.42235149478685,BUILDING_WWR,NATURAL_VENT_RATE
a22,-163.9944860470381,BUILDING_WWR,MECHANICAL_VENT_RATE
a23,111.44496482696123,ASPECT_RATIO,ASPECT_RATIO
a24,87.3127453781072,ASPECT_RATIO,AMPLIF_FACTOR
a25,-364.94697621175476,ASPECT_RATIO,Shutter
a26,83.72313946753854,ASPECT_RATIO,UROOF
a27,31.65598377040247,ASPECT_RATIO,UWALL
a28,275.62634609580425,ASPECT_RATIO,USLAB
a29,-28.18830060287462,ASPECT_RATIO,UWIN
a30,84.1941528873387,ASPECT_RATIO,INFILTRATION_RATE
a31,60.66845691763774,ASPECT_RATIO,NATURAL_VENT_RATE
a32,81.59271133042,ASPECT_RATIO,MECHANICAL_VENT_RATE
a33,95.14497823133223,AMPLIF_FACTOR,AMPLIF_FACTOR
a34,-314.3850573665129,AMPLIF_FACTOR,Shutter
a35,-33.37705760668028,AMPLIF_FACTOR,UROOF
a36,-15.287514014899443,AMPLIF_FACTOR,UWALL
a37,332.56532872570517,AMPLIF_FACTOR,USLAB
a38,-13.7768300475799,AMPLIF_FACTOR,UWIN
a39,106.38995788442611,AMPLIF_FACTOR,INFILTRATION_RATE
a40,49.773211113520745,AMPLIF_FACTOR,NATURAL_VENT_RATE
a41,85.15985780562904,AMPLIF_FACTOR,MECHANICAL_VENT_RATE
a42,234.54475120017094,Shutter,Shutter
a43,-330.62553599519265,Shutter,UROOF
a44,-34.114291551491306,Shutter,UWALL
a45,-807.4885034366295,Shutter,USLAB
a46,45.64100810421337,Shutter,UWIN
a47,-275.8541321846211,Shutter,INFILTRATION_RATE
a48,-161.2379535420054,Shutter,NATURAL_VENT_RATE
a49,-257.9006216437573,Shutter,MECHANICAL_VENT_RATE
a50,347.29199968683247,UROOF,UROOF
a51,50.69562101967426,UROOF,UWALL
a52,-500.5037642476444,UROOF,USLAB
a53,-14.713055665755675,UROOF,UWIN
a54,-51.255093056685325,UROOF,INFILTRATION_RATE
a55,92.86575204594136,UROOF,NATURAL_VENT_RATE
a56,94.73453223865371,UROOF,MECHANICAL_VENT_RATE
a57,96.08953759469227,UWALL,UWALL
a58,271.0482215196709,UWALL,USLAB
a59,3.305108161719623,UWALL,UWIN
a60,-81.17774248402645,UWALL,INFILTRATION_RATE
a61,108.4433015832775,UWALL,NATURAL_VENT_RATE
a62,1.4743338468299498,UWALL,MECHANICAL_VENT_RATE
a63,848.5015005320179,USLAB,USLAB
a64,-46.55327302005017,USLAB,UWIN
a65,418.3651933409881,USLAB,INFILTRATION_RATE
a66,252.52590720905442,USLAB,NATURAL_VENT_RATE
a67,355.92356544603916,USLAB,MECHANICAL_VENT_RATE
a68,-109.20273824829768,UWIN,UWIN
a69,-114.33572516301308,UWIN,INFILTRATION_RATE
a70,-3.637005816581606,UWIN,NATURAL_VENT_RATE
a71,-113.27568658426968,UWIN,MECHANICAL_VENT_RATE
a72,95.4929402560943,INFILTRATION_RATE,INFILTRATION_RATE
a73,42.16324726270079,INFILTRATION_RATE,NATURAL_VENT_RATE
a74,84.54237699686888,INFILTRATION_RATE,MECHANICAL_VENT_RATE
a75,-37.779617013140864,NATURAL_VENT_RATE,NATURAL_VENT_RATE
a76,43.15653075806947,NATURAL_VENT_RATE,MECHANICAL_VENT_RATE
a77,-14.39134790333651,MECHANICAL_VENT_RATE,MECHANICAL_VENT_RATE
