coef,value,var1,var2
a0,0.0,,
a1,3427.1706317846993,BUILDING_WWR,
a2,-2187.9065999927225,ASPECT_RATIO,
a3,-1015.4372449135069,AMPLIF_FACTOR,
a4,5427.822484962528,Shutter,
a5,-297.3186607961767,UROOF,
a6,-1072.149488764482,UWALL,
a7,-411.716767612754,USLAB,
a8,-87.24327909457475,UWIN,
a9,-1820.2816739766397,INFILTRATION_RATE,
a10,-697.6442623634382,NATURAL_VENT_RATE,
a11,-1120.5223343312648,MECHANICAL_VENT_RATE,
a12,254.73511094991233,BUILDING_WWR,BUILDING_WWR
a13,-872.1978373122284,BUILDING_WWR,ASPECT_RATIO
a14,-232.45083952594882,BUILDING_WWR,AMPLIF_FACTOR
a15,2335.815965283191,BUILDING_WWR,Shutter
a16,-131.1905774993685,BUILDING_WWR,UROOF
a17,-268.0643502444436,BUILDING_WWR,UWALL
a18,-136.76990429159923,BUILDING_WWR,USLAB
a19,20.88557064506506,BUILDING_WWR,UWIN
a20,-436.02658221983245,BUILDING_WWR,INFILTRATION_RATE
a21,-222.0305303818757,BUILDING_WWR,NATURAL_VENT_RATE
a22,-214.67316866378872,BUILDING_WWR,MECHANICAL_VENT_RATE
a23,523.0943864842661,ASPECT_RATIO,ASPECT_RATIO
a24,272.86493271207064,ASPECT_RATIO,AMPLIF_FACTOR
a25,-1382.1053668479644,ASPECT_RATIO,Shutter
a26,108.07331423502228,ASPECT_RATIO,UROOF
a27,283.268131887201,ASPECT_RATIO,UWALL
a28,156.58135094685508,ASPECT_RATIO,USLAB
a29,-22.642626383125844,ASPECT_RATIO,UWIN
a30,484.8808044259898,ASPECT_RATIO,INFILTRATION_RATE
a31,244.63919696020753,ASPECT_RATIO,NATURAL_VENT_RATE
a32,243.1947918904882,ASPECT_RATIO,MECHANICAL_VENT_RATE
a33,86.05508043878535,AMPLIF_FACTOR,AMPLIF_FACTOR
a34,-598.93472806207,AMPLIF_FACTOR,Shutter
a35,-12.969597390628053,AMPLIF_FACTOR,UROOF
a36,47.39481633154526,AMPLIF_FACTOR,UWALL
a37,80.10734135043447,AMPLIF_FACTOR,USLAB
a38,-20.096506379093057,AMPLIF_FACTOR,UWIN
a39,198.51492895672686,AMPLIF_FACTOR,INFILTRATION_RATE
a40,84.09853002087891,AMPLIF_FACTOR,NATURAL_VENT_RATE
a41,122.72356347587498,AMPLIF_FACTOR,MECHANICAL_VENT_RATE
a42,463.50165581444526,Shutter,Shutter
a43,-206.12722158333014,Shutter,UROOF
a44,-692.2607504806803,Shutter,UWALL
a45,-237.12652711586463,Shutter,USLAB
a46,-18.32648004994803,Shutter,UWIN
a47,-1069.1720513587022,Shutter,INFILTRATION_RATE
a48,-436.90830162302746,Shutter,NATURAL_VENT_RATE
a49,-630.1121526600805,Shutter,MECHANICAL_VENT_RATE
a50,52.6260826925145,UROOF,UROOF
a51,129.78352049290413,UROOF,UWALL
a52,-34.74993054721767,UROOF,USLAB
a53,78.24647501225408,UROOF,UWIN
a54,85.34398695075049,UROOF,INFILTRATION_RATE
a55,19.384045376411095,UROOF,NATURAL_VENT_RATE
a56,4.13224982234712,UROOF,MECHANICAL_VENT_RATE
a57,186.15864072901354,UWALL,UWALL
a58,40.06815961155286,UWALL,USLAB
a59,23.897456013448256,UWALL,UWIN
a60,381.58485767109573,UWALL,INFILTRATION_RATE
a61,95.79102770887849,UWALL,NATURAL_VENT_RATE
a62,287.6095429267441,UWALL,MECHANICAL_VENT_RATE
a63,19.215540839376104,USLAB,USLAB
a64,50.11349724102365,USLAB,UWIN
a65,119.22596897330737,USLAB,INFILTRATION_RATE
a66,30.315438064736384,USLAB,NATURAL_VENT_RATE
a67,111.46796813634228,USLAB,MECHANICAL_VENT_RATE
a68,-38.48282616435171,UWIN,UWIN
a69,-86.26422523270821,UWIN,INFILTRATION_RATE
a70,-11.12648265978018,UWIN,NATURAL_VENT_RATE
a71,-12.403438822122325,UWIN,MECHANICAL_VENT_RATE
a72,263.73514827971826,INFILTRATION_RATE,INFILTRATION_RATE
a73,151.43096344071057,INFILTRATION_RATE,NATURAL_VENT_RATE
a74,430.11173814584913,INFILTRATION_RATE,MECHANICAL_VENT_RATE
a75,-51.073421222549854,NATURAL_VENT_RATE,NATURAL_VENT_RATE
a76,89.04144038593415,NATURAL_VENT_RATE,MECHANICAL_VENT_RATE
a77,100.95626972270748,MECHANICAL_VENT_RATE,MECHANICAL_VENT_RATE
